,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF
389,4.110873864173311,RL,4.574710978503383,9.431481920619719,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,1.791759469228055,7.60489448081162,7.605392364814934,Gable,CompShg,VinylSd,VinylSd,Stone,5.60947179518496,Ex,TA,PConc,Ex,TA,Av,GLQ,7.155396301896734,Unf,0.0,5.998936561946683,7.428333194190806,GasA,Ex,Y,SBrkr,7.463363045520021,6.3818160174060985,0.0,7.75491027202143,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Ex,2.302585092994046,Typ,0.6931471805599453,Ex,BuiltIn,7.605392364814934,Fin,3,846,TA,TA,Y,5.2832037287379885,4.90527477843843,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2008,New,Partial,5.195091323418843,15,3.5,7.75491027202143
390,3.9318256327243257,RL,3.9318256327243257,9.036701015565063,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,2.1972245773362196,7.550135342488429,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Rec,5.488937726156687,BLQ,5.971261839790462,5.438079308923196,6.759255270663693,GasA,Ex,Y,SBrkr,6.8690144506657065,6.008813185442595,0.0,7.221105098182496,0.6931471805599453,0.0,1,0.0,4,0.6931471805599453,TA,2.0794415416798357,Typ,0.0,None,Detchd,7.590346945602565,Unf,1,384,TA,TA,Y,0.0,4.875197323201151,4.727387818712341,0.0,0.0,0.0,None,MnPrv,None,0.0,4,2008,WD,Normal,5.02971144115707,13,2.0,7.221105098182496
391,4.110873864173311,RL,4.276666119016055,9.41001056710475,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.601901959875166,7.602401335665818,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,6.53813982376767,Unf,0.0,4.74493212836325,6.690842277418564,GasA,Ex,Y,SBrkr,6.690842277418564,7.05444965813294,0.0,7.581719640125308,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,TA,BuiltIn,7.601901959875166,Fin,2,560,TA,TA,Y,4.836281906951478,5.262690188904886,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,WD,Normal,5.18890826236421,11,3.5,7.581719640125308
392,3.044522437723423,RL,4.207673247529104,9.028818495352793,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,2.0794415416798357,7.580699752224563,7.580699752224563,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,6.78332520060396,0.0,0.0,6.78332520060396,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Attchd,7.580699752224563,RFn,1,294,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,Shed,7.0909098220799835,7,2007,WD,Normal,4.844187086458591,12,1.0,6.78332520060396
393,3.4339872044851463,RL,4.110873864173311,8.915566545710645,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,1.791759469228055,7.571473648851271,7.576097340623111,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.58724865840025,Unf,0.0,6.259581464064923,6.670766320845874,GasA,TA,Y,FuseA,6.670766320845874,0.0,0.0,6.670766320845874,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341003,Typ,1.0986122886681096,TA,None,7.5792701594149685,None,0,0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,4,2006,WD,Abnorml,4.885323992019081,9,1.0,6.670766320845874
394,3.9318256327243257,RL,4.110873864173311,9.2237500588861,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1.9459101490553132,7.57095858316901,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.601230118728877,6.601230118728877,GasA,Gd,Y,FuseA,6.601230118728877,5.703782474656201,0.0,6.942156705699469,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Detchd,7.57095858316901,Unf,1,240,TA,TA,Y,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,5.002026919559656,11,1.0,6.942156705699469
395,3.044522437723423,RL,4.23410650459726,9.166597449028265,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1.9459101490553132,7.579167967396076,7.579167967396076,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.606650186198215,Unf,0.0,6.0063531596017325,7.0431599159883405,GasA,TA,Y,SBrkr,7.0431599159883405,0.0,0.0,7.0431599159883405,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Attchd,7.579167967396076,Unf,1,596,TA,TA,Y,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,4.969813299576001,11,2.0,7.0431599159883405
396,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,None,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1.791759469228055,7.587310506022615,7.587310506022615,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,6.656726524178391,Unf,0.0,4.770684624465665,6.796823718274855,GasA,TA,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,7.593877844605118,RFn,2,600,TA,TA,Y,5.375278407684165,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2009,WD,Normal,4.725172978382788,10,1.0,6.796823718274855
397,4.110873864173311,RL,4.248495242049359,8.934718614016768,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,1.791759469228055,7.5822291942764615,7.5822291942764615,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.666426688112432,TA,TA,CBlock,TA,TA,No,ALQ,6.293419278846481,Unf,0.0,5.783825182329737,6.762729506931879,GasA,TA,Y,SBrkr,6.776506992372183,6.842683282238422,0.0,7.502738210754851,0.0,0.0,2,0.0,4,0.6931471805599453,TA,2.1972245773362196,Typ,0.6931471805599453,TA,Attchd,7.5822291942764615,RFn,1,264,TA,TA,Y,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,5.110343501880292,10,2.0,7.502738210754851
398,3.4339872044851463,RM,4.110873864173311,9.101417964751995,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,1.0986122886681096,7.560601162768557,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,6.8690144506657065,6.8690144506657065,GasA,Gd,Y,Mix,6.982862751468942,0.0,0.0,6.982862751468942,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.9459101490553132,Maj2,0.0,None,Detchd,7.560601162768557,Unf,1,338,Po,Po,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2007,WD,Abnorml,4.909893724294724,7,1.0,6.982862751468942
399,4.110873864173311,FV,4.189654742026425,9.002824076547672,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.604396348796338,7.60489448081162,Gable,CompShg,CemntBd,CmentBd,Stone,4.61512051684126,Gd,TA,PConc,Gd,TA,No,GLQ,6.70073110954781,Unf,0.0,5.638354669333745,6.996681488176539,GasA,Ex,Y,SBrkr,7.014814351275545,6.0844994130751715,0.0,7.346655163176539,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Gd,2.0794415416798357,Typ,0.0,None,Attchd,7.60489448081162,Fin,2,438,TA,TA,Y,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2009,WD,Normal,5.049856007249537,12,3.0,7.346655163176539
400,4.795790545596741,RL,3.6635616461296463,9.613402595468036,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,1.791759469228055,7.599401333415815,7.599401333415815,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.668228248417403,Unf,0.0,6.163314804034641,7.139660335964919,GasA,Ex,Y,SBrkr,7.161622002939187,0.0,0.0,7.161622002939187,0.6931471805599453,0.0,1,0.6931471805599453,1,0.6931471805599453,Ex,1.6094379124341003,Typ,1.0986122886681096,Gd,Attchd,7.599401333415815,Fin,2,500,TA,TA,Y,4.795790545596741,3.4339872044851463,0.0,0.0,5.41610040220442,0.0,None,None,None,0.0,12,2008,WD,Normal,5.220355825078325,13,2.5,7.161622002939187
401,3.044522437723423,RL,4.189654742026425,9.078864009187797,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.603897968521881,7.603897968521881,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,7.160069207596127,7.1785454837637,GasA,Ex,Y,SBrkr,7.1785454837637,0.0,0.0,7.1785454837637,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.6931471805599453,Gd,Attchd,7.603897968521881,Fin,2,400,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,New,Partial,4.987404575381095,12,2.0,7.1785454837637
402,3.4339872044851463,RL,4.110873864173311,9.23024103368252,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,2.1972245773362196,7.57095858316901,7.599901959208498,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.511745329644728,6.511745329644728,GasA,Ex,Y,SBrkr,6.511745329644728,0.0,0.0,6.511745329644728,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,Detchd,7.57095858316901,Unf,1,240,TA,TA,N,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,8,2008,WD,Normal,4.727387818712341,13,1.0,6.511745329644728
403,4.110873864173311,RL,4.543294782270004,9.400216653174247,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1.791759469228055,7.6004023345004,7.6004023345004,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.478509642208569,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.040536390215956,7.040536390215956,GasA,Gd,Y,SBrkr,7.061334366910438,7.002155954403621,0.0,7.724888439323074,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.3978952727983707,Typ,0.6931471805599453,TA,BuiltIn,7.6004023345004,Fin,2,420,TA,TA,Y,4.976733742420574,4.820281565605037,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Abnorml,5.091556736448481,13,2.5,7.724888439323074
404,4.110873864173311,RL,4.338597076746545,9.24619002486988,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.59890045687141,7.599401333415815,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.693323668269949,6.693323668269949,GasA,Gd,Y,SBrkr,6.693323668269949,6.642486801367256,0.0,7.360739903058278,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,TA,BuiltIn,7.59890045687141,Fin,2,373,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,4.969181787082642,11,2.5,7.360739903058278
405,3.044522437723423,RL,4.204692619390966,9.209540051805414,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,1.6094379124341003,7.589335823170617,7.597897950521784,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,7.018401799069201,Unf,0.0,5.111987788356544,7.156176637480615,GasA,Ex,Y,SBrkr,7.390798521735676,0.0,0.0,7.390798521735676,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,TA,2.1972245773362196,Min1,0.6931471805599453,TA,Attchd,7.597897950521784,Unf,2,490,TA,TA,Y,4.795790545596741,4.3694478524670215,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,6,2009,WD,Normal,4.999053329822644,8,3.0,7.390798521735676
406,3.9318256327243257,RL,3.9512437185814275,9.257319373170178,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,1.791759469228055,7.5688956634069955,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.970730078143525,6.970730078143525,GasA,Ex,Y,FuseA,7.062191632286556,0.0,6.161207321695077,7.402451520818244,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Maj2,0.0,None,Detchd,7.5688956634069955,Unf,1,240,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2008,WD,Normal,5.327269188497804,11,1.0,7.062191632286556
407,4.2626798770413155,RL,4.1588830833596715,9.653550746326605,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,2.0794415416798357,7.557994958530806,7.589335823170617,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,6.734591659972948,6.734591659972948,GasA,Ex,Y,SBrkr,6.734591659972948,6.734591659972948,0.0,7.427144133408616,0.0,0.0,2,0.0,4,0.6931471805599453,TA,2.1972245773362196,Typ,0.0,None,Attchd,7.581209826196346,Unf,1,308,TA,TA,Y,0.0,0.0,5.081404364984463,0.0,0.0,0.0,None,None,None,0.0,3,2008,WD,Normal,5.03518007610021,13,2.0,7.427144133408616
408,4.110873864173311,RL,4.700480365792417,9.557823197546,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.604396348796338,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.860786223465865,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,6.96979066990159,6.96979066990159,GasA,Ex,Y,SBrkr,6.977281341630747,7.00488198971286,0.0,7.6838639802564295,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,Attchd,7.604396348796338,RFn,3,947,TA,TA,Y,5.262690188904886,4.143134726391533,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,New,Partial,5.124421750068153,12,2.5,7.6838639802564295
409,4.110873864173311,FV,4.454347296253507,9.287394001418473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,1.791759469228055,7.60489448081162,7.605392364814934,Gable,CompShg,VinylSd,VinylSd,Stone,4.61512051684126,Gd,TA,PConc,Ex,TA,No,GLQ,6.672032945461067,Unf,0.0,5.5053315359323625,6.942156705699469,GasA,Ex,Y,SBrkr,6.957497370876951,6.9363427358340495,0.0,7.639642287858013,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Ex,2.1972245773362196,Typ,0.6931471805599453,Gd,Attchd,7.605392364814934,Fin,3,836,TA,TA,Y,0.0,4.634728988229636,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,New,Partial,5.160012695170856,13,3.5,7.639642287858013
410,3.044522437723423,RL,4.23410650459726,9.166597449028265,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1.3862943611198906,7.580189417944541,7.580189417944541,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,7.152268856032539,7.152268856032539,GasA,TA,Y,FuseA,7.152268856032539,0.0,0.0,7.152268856032539,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Mod,0.0,None,Attchd,7.580189417944541,Unf,1,350,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,COD,Abnorml,5.211046215560323,8,1.0,7.152268856032539
411,5.25227342804663,RL,4.61512051684126,10.453081864230466,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,1.791759469228055,7.578656850594762,7.578656850594762,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,6.963189985870238,Unf,0.0,0.0,6.963189985870238,GasA,TA,N,SBrkr,6.963189985870238,0.0,0.0,6.963189985870238,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Attchd,7.578656850594762,Fin,2,572,TA,TA,Y,5.579729825986222,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,1,2006,WD,Normal,5.022940229286634,10,2.0,6.963189985870238
412,3.044522437723423,FV,4.174387269895637,8.390268497842571,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.605890001053122,7.605890001053122,Gable,CompShg,MetalSd,MetalSd,Stone,6.07073772800249,Ex,TA,PConc,Ex,TA,Av,GLQ,6.361302477572996,Unf,0.0,6.794586580876499,7.293697720601438,GasA,Ex,Y,SBrkr,7.2991214627108,0.0,0.0,7.2991214627108,0.6931471805599453,0.0,2,0.6931471805599453,2,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,Gd,Attchd,7.605890001053122,Fin,2,484,TA,TA,Y,0.0,4.976733742420574,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,New,Partial,4.907964759885639,12,3.5,7.2991214627108
413,3.4339872044851463,RM,4.04305126783455,9.10063710688422,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,1.9459101490553132,7.564238475170491,7.576097340623111,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.9167150203536085,6.9167150203536085,GasA,Gd,Y,FuseA,6.9363427358340495,0.0,0.0,6.9363427358340495,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Gd,Detchd,7.564238475170491,Unf,2,360,TA,TA,Y,0.0,0.0,4.875197323201151,0.0,0.0,0.0,None,None,None,0.0,3,2010,WD,Normal,4.996246556644156,11,1.0,6.9363427358340495
414,4.110873864173311,RL,4.0943445622221,9.326254996572539,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.597897950521784,7.597897950521784,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,3.9318256327243257,GLQ,6.2766434893416445,6.214608098422191,6.985641817639208,GasA,Ex,Y,SBrkr,6.985641817639208,6.925595197110468,0.0,7.6487397889562425,0.0,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,TA,Attchd,7.597897950521784,Unf,3,678,TA,TA,Y,5.2832037287379885,5.236441962829949,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2008,WD,Normal,5.089493869008575,12,3.0,7.6487397889562425
415,3.044522437723423,RL,4.304065093204169,9.093806555720231,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,1.791759469228055,7.60489448081162,7.60489448081162,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,7.183111701743281,7.201170883281678,GasA,Ex,Y,SBrkr,7.201170883281678,0.0,0.0,7.201170883281678,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,7.60489448081162,Fin,2,396,TA,TA,Y,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,New,Partial,5.009894278871537,12,2.0,7.201170883281678
416,4.110873864173311,RL,4.31748811353631,8.967631665167133,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,2.0794415416798357,7.590346945602565,7.590346945602565,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.318119993844216,TA,TA,CBlock,TA,TA,No,ALQ,5.3471075307174685,Unf,0.0,6.139884552226255,6.511745329644728,GasA,TA,Y,SBrkr,6.511745329644728,6.591673732008658,0.0,7.244941546337007,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,TA,Attchd,7.590346945602565,Fin,2,440,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2006,WD,Normal,5.053410934562461,13,1.5,7.244941546337007
417,4.2626798770413155,RL,4.465908118654584,10.017753298664472,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,1.9459101490553132,7.5595594960077,7.576097340623111,Hip,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,7.029087564149662,Unf,0.0,5.493061443340548,7.223295679562314,GasW,TA,N,FuseA,7.223295679562314,7.134890851565884,0.0,7.872836175025724,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,TA,2.3978952727983707,Typ,0.6931471805599453,Gd,Detchd,7.5595594960077,Unf,3,864,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2007,WD,Normal,5.238719003662001,12,3.5,7.872836175025724
418,3.9318256327243257,RL,4.110873864173311,9.007121989469242,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1.9459101490553132,7.57095858316901,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,5.746203190540153,Unf,0.0,6.09807428216624,6.6293632534374485,GasA,Fa,N,FuseF,6.6293632534374485,5.937536205082426,0.0,7.034387929915503,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,2.0794415416798357,Typ,0.0,None,Detchd,7.57095858316901,Unf,1,240,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2007,WD,AdjLand,4.739701078945697,11,2.5,7.034387929915503
419,3.044522437723423,RL,4.189654742026425,9.042040056544483,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553132,7.585281078639126,7.585281078639126,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.654152520183219,Unf,0.0,5.641907070938114,6.963189985870238,GasA,Ex,Y,SBrkr,6.963189985870238,0.0,0.0,6.963189985870238,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Fa,Attchd,7.585281078639126,Unf,1,304,TA,TA,Y,0.0,4.454347296253507,5.220355825078325,0.0,0.0,0.0,None,None,None,0.0,7,2010,WD,Normal,4.890349128221754,11,2.0,6.963189985870238
420,4.51085950651685,RM,4.3694478524670215,8.862341963516347,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,1.791759469228055,7.599901959208498,7.6004023345004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.303304908059076,TA,Gd,PConc,Gd,Gd,Gd,GLQ,7.177782416195197,Unf,0.0,3.58351893845611,7.20414929203594,GasA,Ex,Y,SBrkr,7.20414929203594,0.0,0.0,7.20414929203594,1.0986122886681096,0.0,2,0.0,2,1.0986122886681096,TA,2.1972245773362196,Typ,0.0,None,Attchd,7.599901959208498,Fin,4,784,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2008,WD,Alloca,4.727387818712341,12,4.0,7.20414929203594
421,3.044522437723423,RL,4.239886867512759,9.719324300862802,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,2.0794415416798357,7.589841512182657,7.601402334583733,Gable,CompShg,CemntBd,CmentBd,Stone,4.844187086458591,Gd,TA,CBlock,Gd,TA,No,ALQ,7.1284959456800365,Unf,0.0,5.877735781779639,7.3796321526095525,GasA,Gd,Y,SBrkr,7.3796321526095525,0.0,0.0,7.3796321526095525,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,TA,Attchd,7.589841512182657,Fin,2,529,TA,TA,Y,5.484796933490655,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,WD,Normal,4.9879558053268385,13,2.5,7.3796321526095525
422,3.044522437723423,RL,4.61512051684126,9.987415012471414,Pave,None,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,1.791759469228055,7.578145472419466,7.578145472419466,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.8966943316227125,6.8966943316227125,GasA,Ex,Y,FuseA,6.8966943316227125,0.0,0.0,6.8966943316227125,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,Attchd,7.578145472419466,RFn,2,520,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2008,WD,Normal,5.109977737428519,10,1.0,6.8966943316227125
